Year,Area,Economic activity,Size of establishment,Division of industry,Level of education IT personal (Total),Lower high vocational,High vocational certificate,Bachelor's degree,Master's degree,Doctorate and higher degree
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,14) Manufacture of wearing apparel,143.1327,0.0,14.6878,100.7982,27.6467,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,15) Manufacture of leather and related products,169.625,21.625,44.5,101.875,1.625,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",29.7877,0.0,0.0,26.2422,3.5455,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,17) Manufacture of paper and paper products,165.8,2.4,42.8,93.2,27.4,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,18) Printing and reproduction of recorded media,56.0001,0.0,16.3333,34.3333,5.3333,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,19) Manufacture of coke and refined petroleum products,476.9334,1.6,237.1333,192.5333,45.6667,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,20) Manufacture of chemicals and chemical products,492.6122,1.2653,101.452,290.1475,99.7471,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",60.0152,1.5,1.5,47.8787,7.8637,1.2727
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,22) Manufacture of rubber and plastics products,696.3726,57.2343,205.006,405.0164,29.1151,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,23) Manufacture of other non-metallic mineral products,533.25,22.2333,289.4016,204.1564,17.4588,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,24) Manufacture of basic metals,307.57,0.0,89.6606,199.7964,18.1133,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",252.7207,21.7541,19.3924,191.5489,20.0253,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"26) Manufacture of computer, electronic and optical products",1212.7625,46.62,274.0075,801.8175,90.3175,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,27) Manufacture of electrical equipment,836.4857,232.6953,20.9904,550.587,32.2128,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,28) Manufacture of machinery and equipment n.e.c.,355.7999,4.2,103.0333,229.8167,18.7501,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",1017.1152,133.7551,223.5374,614.2013,45.6218,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,30) Manufacture of other transport equipment,36.2306,2.1538,7.3076,22.6922,4.0769,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,31) Manufacture of furniture,493.2953,0.0,98.7105,383.2514,11.3334,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,32) Other manufacturing,582.4998,7.5,33.0,527.4998,14.5,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,33) Repair and installation of machinery and equipment,42.9667,0.0,9.5,30.8667,2.6,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",2.0,0.0,0.0,2.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,Total,10312.4702,859.7715,2577.4638,6226.8921,641.4824,6.86
2020,1) Municipal Area,02) Manufacturing,Total,10) Manufacture of food products,2537.7709,306.9832,717.5684,1337.0177,159.7576,16.4444
2020,1) Municipal Area,02) Manufacturing,Total,11) Manufacture of beverages,179.4019,26.8591,20.2333,130.1094,2.2,0.0
2020,1) Municipal Area,02) Manufacturing,Total,12) Manufacture of tobacco products,15.0,0.0,1.0,9.0,5.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,13) Manufacture of textiles,578.6623,42.2683,109.9821,399.3534,25.9156,1.1429
2020,1) Municipal Area,02) Manufacturing,Total,14) Manufacture of wearing apparel,501.0327,23.5,81.7878,363.9648,31.78,0.0
2020,1) Municipal Area,02) Manufacturing,Total,15) Manufacture of leather and related products,206.0893,26.3393,51.2222,126.9027,1.625,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",317.9809,6.3333,29.0321,279.07,3.5455,0.0
2020,1) Municipal Area,02) Manufacturing,Total,17) Manufacture of paper and paper products,597.6369,6.1059,81.8994,387.3834,122.2485,0.0
2020,1) Municipal Area,02) Manufacturing,Total,18) Printing and reproduction of recorded media,1641.0017,26.8985,551.5372,1014.6752,47.8906,0.0
2020,1) Municipal Area,02) Manufacturing,Total,19) Manufacture of coke and refined petroleum products,542.8083,6.6,251.925,234.7416,49.5417,0.0
2020,1) Municipal Area,02) Manufacturing,Total,20) Manufacture of chemicals and chemical products,1450.0511,62.9124,214.5862,951.5909,220.9614,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",332.697,1.5,14.697,254.4469,60.7804,1.2727
2020,1) Municipal Area,02) Manufacturing,Total,22) Manufacture of rubber and plastics products,1443.3877,190.0093,351.3396,856.2994,45.7386,0.0
2020,1) Municipal Area,02) Manufacturing,Total,23) Manufacture of other non-metallic mineral products,776.2419,28.2333,361.8113,357.3311,28.8662,0.0
2020,1) Municipal Area,02) Manufacturing,Total,24) Manufacture of basic metals,393.7544,0.0,94.5356,281.1058,18.1133,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"25) Manufacture of fabricated metal products, except machinery and equipment",1300.2767,48.2926,164.0514,868.8971,195.4357,23.6
2020,1) Municipal Area,02) Manufacturing,Total,"26) Manufacture of computer, electronic and optical products",1450.478,46.62,344.4492,957.3413,102.0675,0.0
2020,1) Municipal Area,02) Manufacturing,Total,27) Manufacture of electrical equipment,1078.7754,236.8953,85.0955,715.9817,40.8027,0.0
2020,1) Municipal Area,02) Manufacturing,Total,28) Manufacture of machinery and equipment n.e.c.,844.0852,4.2,279.2746,515.6606,44.9501,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"29) Manufacture of motor vehicles, trailers and semi-trailers",1148.4296,133.7551,245.0517,703.63,65.9933,0.0
2020,1) Municipal Area,02) Manufacturing,Total,30) Manufacture of other transport equipment,135.9806,2.1538,27.4326,102.3172,4.0769,0.0
2020,1) Municipal Area,02) Manufacturing,Total,31) Manufacture of furniture,728.6311,2.1,158.5393,544.0801,23.9117,0.0
2020,1) Municipal Area,02) Manufacturing,Total,32) Other manufacturing,1194.0934,7.5,138.8163,987.7926,55.1275,4.8571
2020,1) Municipal Area,02) Manufacturing,Total,33) Repair and installation of machinery and equipment,200.0015,6.7444,35.2,137.9015,20.1555,0.0
2020,1) Municipal Area,02) Manufacturing,Total,37) Sewerage,29.1667,0.0,10.3333,16.0,2.8333,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"38) Waste collection, treatment and disposal activities; materials recovery",111.9877,52.7619,0.0,52.8258,6.4,0.0
2020,1) Municipal Area,02) Manufacturing,Total,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,Total,19735.4229,1295.5657,4421.4011,12585.4202,1385.7186,47.3171
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,41) Construction of buildings,150.1166,0.0,0.0,150.1166,0.0,0.0
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,42) Civil engineering,26.8395,11.5,10.1395,5.2,0.0,0.0
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,43) Specialized construction activities,214.8,0.0,0.0,176.675,38.125,0.0
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,Total,391.7561,11.5,10.1395,331.9916,38.125,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,41) Construction of buildings,70.425,0.0,21.625,36.6,12.2,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,42) Civil engineering,33.625,0.0,12.25,21.375,0.0,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,43) Specialized construction activities,76.9167,6.0,12.0,54.3782,4.5385,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,Total,180.9667,6.0,45.875,112.3532,16.7385,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,41) Construction of buildings,120.5555,0.0,16.1333,72.1555,32.2667,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,42) Civil engineering,43.8845,0.0,14.6923,29.1923,0.0,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,43) Specialized construction activities,133.7591,0.0,22.6641,93.9949,17.1,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,Total,298.1991,0.0,53.4897,195.3427,49.3667,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,41) Construction of buildings,67.8507,0.0,10.3111,57.5396,0.0,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,42) Civil engineering,3.75,1.0,2.75,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,43) Specialized construction activities,37.4344,0.0,10.0,25.4344,2.0,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,Total,109.0351,1.0,23.0611,82.974,2.0,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,41) Construction of buildings,439.174,177.3333,57.919,197.6216,6.3,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,42) Civil engineering,43.5,0.0,6.0,37.5,0.0,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,43) Specialized construction activities,112.8568,0.0,21.5886,71.0182,20.25,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,Total,595.5308,177.3333,85.5076,306.1398,26.55,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,41) Construction of buildings,170.9888,3.6429,14.2858,147.4174,5.6429,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,42) Civil engineering,43.0462,0.0,7.1385,35.9077,0.0,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,43) Specialized construction activities,138.2727,0.0,18.6818,108.1363,11.4545,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,Total,352.3077,3.6429,40.1061,291.4614,17.0974,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,41) Construction of buildings,304.3,15.0,69.5,195.8,24.0,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,42) Civil engineering,36.2667,0.0,4.2,30.6667,1.4,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,43) Specialized construction activities,40.0,0.0,0.0,32.0001,8.0,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,Total,380.5667,15.0,73.7,258.4668,33.4,0.0
2020,1) Municipal Area,03) Construction,Total,41) Construction of buildings,1323.4106,195.9762,189.7742,857.2507,80.4096,0.0
2020,1) Municipal Area,03) Construction,Total,42) Civil engineering,230.9119,12.5,57.1703,159.8417,1.4,0.0
2020,1) Municipal Area,03) Construction,Total,43) Specialized construction activities,754.0397,6.0,84.9345,561.6371,101.468,0.0
2020,1) Municipal Area,03) Construction,Total,Total,2308.3622,214.4762,331.879,1578.7295,183.2776,0.0
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,49) Land transport and transport via pipelines,508.7736,0.0,435.4222,73.3514,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,52) Warehousing and support activities for transportation,7.5484,7.5484,0.0,0.0,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,Total,516.322,7.5484,435.4222,73.3514,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,49) Land transport and transport via pipelines,58.4,0.0,26.9333,21.3667,10.1,0.0
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,52) Warehousing and support activities for transportation,70.4286,7.7142,3.0,50.857,8.8571,0.0
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,Total,128.8286,7.7142,29.9333,72.2237,18.9571,0.0
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,49) Land transport and transport via pipelines,90.2483,0.0,22.6346,67.6137,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,52) Warehousing and support activities for transportation,147.2013,0.0,0.0,132.0347,15.1667,0.0
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,Total,237.4496,0.0,22.6346,199.6484,15.1667,0.0
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,49) Land transport and transport via pipelines,49.062,0.0,7.3096,41.7524,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,52) Warehousing and support activities for transportation,16.0,0.0,4.0,12.0,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,Total,65.062,0.0,11.3096,53.7524,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,49) Land transport and transport via pipelines,242.894,11.1429,53.4631,162.9547,15.3333,0.0
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,52) Warehousing and support activities for transportation,92.0,0.0,14.5,77.5,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,Total,334.894,11.1429,67.9631,240.4547,15.3333,0.0
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,49) Land transport and transport via pipelines,264.7691,10.3846,36.6942,215.6134,2.0769,0.0
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,52) Warehousing and support activities for transportation,393.7967,0.0,15.4571,299.4952,78.8444,0.0
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,Total,658.5658,10.3846,52.1513,515.1086,80.9213,0.0
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,49) Land transport and transport via pipelines,183.6666,1.0,32.0833,127.55,17.3667,5.6667
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,52) Warehousing and support activities for transportation,157.0,1.8333,10.8333,123.0001,21.3333,0.0
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,Total,340.6666,2.8333,42.9166,250.5501,38.7,5.6667
2020,1) Municipal Area,04) Land Transport and Storage,Total,49) Land transport and transport via pipelines,1397.8136,22.5275,614.5403,710.2023,44.8769,5.6667
2020,1) Municipal Area,04) Land Transport and Storage,Total,52) Warehousing and support activities for transportation,883.975,17.0959,47.7904,694.887,124.2015,0.0
2020,1) Municipal Area,04) Land Transport and Storage,Total,Total,2281.7886,39.6234,662.3307,1405.0893,169.0784,5.6667
2020,1) Municipal Area,05) Private Hospital,01) 1 - 10 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,01) 1 - 10 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,02) 11 - 15 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,02) 11 - 15 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,86) Human health activities,13.5,0.0,4.0,9.5,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,Total,13.5,0.0,4.0,9.5,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,86) Human health activities,1.0,0.0,0.0,1.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,Total,1.0,0.0,0.0,1.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,86) Human health activities,13.0,0.0,1.3,11.7,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,Total,13.0,0.0,1.3,11.7,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,86) Human health activities,431.7728,7.9019,137.2735,272.6493,13.9475,0.0
2020,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,Total,431.7728,7.9019,137.2735,272.6493,13.9475,0.0
2020,1) Municipal Area,05) Private Hospital,07) More than 200 persons,86) Human health activities,1338.1064,10.9106,208.9171,991.9349,122.2188,4.125
2020,1) Municipal Area,05) Private Hospital,07) More than 200 persons,Total,1338.1064,10.9106,208.9171,991.9349,122.2188,4.125
2020,1) Municipal Area,05) Private Hospital,Total,86) Human health activities,1797.3792,18.8125,351.4906,1286.7842,136.1663,4.125
2020,1) Municipal Area,05) Private Hospital,Total,Total,1797.3792,18.8125,351.4906,1286.7842,136.1663,4.125
2020,1) Municipal Area,06) Publishing,01) 1 - 10 persons,58) Publishing activities,450.3333,0.0,52.8333,339.1666,58.3333,0.0
2020,1) Municipal Area,06) Publishing,01) 1 - 10 persons,Total,450.3333,0.0,52.8333,339.1666,58.3333,0.0
2020,1) Municipal Area,06) Publishing,02) 11 - 15 persons,58) Publishing activities,79.4,0.0,2.0,68.8,8.6,0.0
2020,1) Municipal Area,06) Publishing,02) 11 - 15 persons,Total,79.4,0.0,2.0,68.8,8.6,0.0
2020,1) Municipal Area,06) Publishing,03) 16 - 25 persons,58) Publishing activities,119.4167,0.0,7.2917,100.5,11.625,0.0
2020,1) Municipal Area,06) Publishing,03) 16 - 25 persons,Total,119.4167,0.0,7.2917,100.5,11.625,0.0
2020,1) Municipal Area,06) Publishing,04) 26 - 30 persons,58) Publishing activities,53.0,0.0,3.0,39.0,11.0,0.0
2020,1) Municipal Area,06) Publishing,04) 26 - 30 persons,Total,53.0,0.0,3.0,39.0,11.0,0.0
2020,1) Municipal Area,06) Publishing,05) 31 - 50 persons,58) Publishing activities,174.0,4.5,42.0,99.0,28.5,0.0
2020,1) Municipal Area,06) Publishing,05) 31 - 50 persons,Total,174.0,4.5,42.0,99.0,28.5,0.0
2020,1) Municipal Area,06) Publishing,06) 51 -  200 persons,58) Publishing activities,323.2,0.0,0.0,221.4,88.8,13.0
2020,1) Municipal Area,06) Publishing,06) 51 -  200 persons,Total,323.2,0.0,0.0,221.4,88.8,13.0
2020,1) Municipal Area,06) Publishing,07) More than 200 persons,58) Publishing activities,28.0001,0.0,2.6667,16.0,9.3334,0.0
2020,1) Municipal Area,06) Publishing,07) More than 200 persons,Total,28.0001,0.0,2.6667,16.0,9.3334,0.0
2020,1) Municipal Area,06) Publishing,Total,58) Publishing activities,1227.3501,4.5,109.7917,883.8666,216.1917,13.0
2020,1) Municipal Area,06) Publishing,Total,Total,1227.3501,4.5,109.7917,883.8666,216.1917,13.0
2020,1) Municipal Area,07) Telecommunication,01) 1 - 10 persons,61) Telecommunications,6237.9768,0.0,894.1343,5126.7175,217.125,0.0
