Year,Area,Economic activity,Size of establishment,Division of industry,Number of establishments needing ICT personnel,Total of Need (ICT personnel ),Need - Chief Information Officer - CIO  ,Need - Information Technology Department Manager,Need - Computer System  Designers and Analysts  ,Need - Computer Programmer,Need - Computer Associate Professionals,Need - Others
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,13) Manufacture of textiles,7.4546,22.3638,0.0,7.4546,14.9092,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,14) Manufacture of wearing apparel,10.7143,42.8572,0.0,0.0,32.1429,0.0,10.7143,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,15) Manufacture of leather and related products,19.8333,49.1666,0.0,0.0,12.0,18.6666,18.5,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,17) Manufacture of paper and paper products,3.8462,3.8462,0.0,0.0,3.8462,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,18) Printing and reproduction of recorded media,10.8636,10.8636,0.0,0.0,1.5,0.0,9.3636,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,20) Manufacture of chemicals and chemical products,4.3214,4.3214,0.0,0.0,0.0,0.0,4.3214,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,22) Manufacture of rubber and plastics products,55.2388,125.7485,5.7097,0.0,32.4,25.2291,62.4097,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,23) Manufacture of other non-metallic mineral products,12.6849,18.6135,2.4286,2.4286,7.9706,0.0,5.7857,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,24) Manufacture of basic metals,7.0476,10.5714,0.0,3.5238,0.0,0.0,7.0476,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",61.3077,124.5841,0.0,0.0,52.7764,18.5132,53.2945,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"26) Manufacture of computer, electronic and optical products",11.7936,18.365,0.0,0.0,8.5079,3.2857,6.5714,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,27) Manufacture of electrical equipment,11.8485,24.7879,0.0,0.0,14.3636,0.0,10.4243,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,28) Manufacture of machinery and equipment n.e.c.,23.9588,50.4088,0.0,0.0,28.35,7.0588,15.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",11.2619,18.4286,0.0,0.0,4.0952,14.3334,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,30) Manufacture of other transport equipment,2.25,2.25,0.0,2.25,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,31) Manufacture of furniture,20.1588,39.3898,0.0,0.0,6.3125,3.8462,29.2311,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,32) Other manufacturing,4.25,4.25,0.0,0.0,0.0,0.0,4.25,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,33) Repair and installation of machinery and equipment,1.6429,1.6429,0.0,0.0,0.0,0.0,1.6429,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,Total,346.7709,742.8205,8.1383,15.657,230.6745,104.3497,384.001,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,10) Manufacture of food products,35.2746,69.6524,1.23,2.7998,15.4884,11.1182,39.016,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,11) Manufacture of beverages,2.6667,15.3336,0.0,0.0,11.6669,3.6667,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,12) Manufacture of tobacco products,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,13) Manufacture of textiles,11.2857,17.7857,1.625,1.2857,3.5,1.625,8.125,1.625
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,14) Manufacture of wearing apparel,6.1332,10.8604,0.0,0.0,8.5747,0.0,2.2857,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,15) Manufacture of leather and related products,1.6154,8.077,0.0,0.0,0.0,0.0,8.077,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.2,6.5,0.0,0.0,1.3,3.9,1.3,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,17) Manufacture of paper and paper products,6.975,6.975,0.0,0.0,1.6875,3.6,1.6875,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,18) Printing and reproduction of recorded media,5.0001,10.0002,0.0,0.0,1.6667,5.0001,3.3334,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,19) Manufacture of coke and refined petroleum products,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,20) Manufacture of chemicals and chemical products,6.0,8.0,0.0,0.0,2.0,4.0,2.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",7.3334,19.8334,0.0,2.5,6.1667,1.1667,10.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,22) Manufacture of rubber and plastics products,13.8974,15.2678,0.0,2.7941,2.7507,6.9388,2.7842,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,23) Manufacture of other non-metallic mineral products,13.7611,79.8289,0.0,1.0,24.4147,23.7099,30.7043,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,24) Manufacture of basic metals,7.1334,10.7001,0.0,0.0,0.0,6.7001,4.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",15.6177,24.0736,3.0,2.25,8.4559,3.4118,6.9559,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"26) Manufacture of computer, electronic and optical products",31.0764,74.2199,1.0909,0.0,15.0311,32.0883,26.0096,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,27) Manufacture of electrical equipment,11.7145,31.7942,0.0,0.0,3.5652,12.6638,15.5652,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,28) Manufacture of machinery and equipment n.e.c.,11.1286,27.6358,2.75,2.75,9.6929,9.2536,3.1893,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",23.5464,37.5847,0.0,0.0,9.4086,10.9642,17.2119,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,30) Manufacture of other transport equipment,1.4444,2.8888,0.0,0.0,0.0,0.0,2.8888,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,31) Manufacture of furniture,6.4286,9.8572,0.0,0.0,0.0,3.0,6.8572,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,32) Other manufacturing,9.5134,24.8267,0.0,0.0,7.5991,10.1705,7.0571,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,37) Sewerage,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,07) More than 200 persons,Total,238.246,520.1954,9.6959,15.3796,138.9691,155.4777,199.0481,1.625
2015,1) Municipal Area,02) Manufacturing,Total,10) Manufacture of food products,177.0018,333.0813,1.23,5.9998,31.3884,27.7349,266.7282,0.0
2015,1) Municipal Area,02) Manufacturing,Total,11) Manufacture of beverages,7.4445,21.1114,0.0,1.0,12.6669,3.6667,3.7778,0.0
2015,1) Municipal Area,02) Manufacturing,Total,12) Manufacture of tobacco products,86.1714,86.1714,0.0,0.0,0.0,1.0,85.1714,0.0
2015,1) Municipal Area,02) Manufacturing,Total,13) Manufacture of textiles,24.5974,57.7208,1.625,8.7403,35.9805,1.625,8.125,1.625
2015,1) Municipal Area,02) Manufacturing,Total,14) Manufacture of wearing apparel,26.0975,72.2176,0.0,0.0,54.5926,0.0,17.625,0.0
2015,1) Municipal Area,02) Manufacturing,Total,15) Manufacture of leather and related products,23.4487,59.2436,0.0,0.0,14.0,18.6666,26.577,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11.95,15.0,0.0,0.0,3.05,5.65,6.3,0.0
2015,1) Municipal Area,02) Manufacturing,Total,17) Manufacture of paper and paper products,21.8233,21.8233,0.0,0.0,5.5337,3.6,12.6896,0.0
2015,1) Municipal Area,02) Manufacturing,Total,18) Printing and reproduction of recorded media,61.0786,121.5894,0.0,3.0,51.5993,25.0626,40.5275,1.4
2015,1) Municipal Area,02) Manufacturing,Total,19) Manufacture of coke and refined petroleum products,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,Total,20) Manufacture of chemicals and chemical products,35.0263,43.5526,0.0,0.0,2.0,19.9549,21.5977,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",11.2334,23.7334,0.0,2.5,6.1667,3.5667,11.5,0.0
2015,1) Municipal Area,02) Manufacturing,Total,22) Manufacture of rubber and plastics products,93.0875,208.128,5.7097,2.7941,43.9689,69.9679,85.6874,0.0
2015,1) Municipal Area,02) Manufacturing,Total,23) Manufacture of other non-metallic mineral products,53.2242,142.4988,2.4286,10.8947,53.0757,23.7099,52.3899,0.0
2015,1) Municipal Area,02) Manufacturing,Total,24) Manufacture of basic metals,17.7366,24.8271,0.0,3.5238,0.0,6.7001,14.6032,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"25) Manufacture of fabricated metal products, except machinery and equipment",124.1069,231.1295,3.0,2.25,107.5068,37.6436,80.7291,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"26) Manufacture of computer, electronic and optical products",51.8973,107.6122,1.0909,1.5,28.039,35.374,41.6083,0.0
2015,1) Municipal Area,02) Manufacturing,Total,27) Manufacture of electrical equipment,30.663,68.2821,0.0,0.0,27.1288,15.1638,25.9895,0.0
2015,1) Municipal Area,02) Manufacturing,Total,28) Manufacture of machinery and equipment n.e.c.,51.6999,136.6821,2.75,7.55,57.6429,33.7499,34.9893,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"29) Manufacture of motor vehicles, trailers and semi-trailers",34.8083,56.0133,0.0,0.0,13.5038,25.2976,17.2119,0.0
2015,1) Municipal Area,02) Manufacturing,Total,30) Manufacture of other transport equipment,3.6944,5.1388,0.0,2.25,0.0,0.0,2.8888,0.0
2015,1) Municipal Area,02) Manufacturing,Total,31) Manufacture of furniture,26.5874,49.247,0.0,0.0,6.3125,6.8462,36.0883,0.0
2015,1) Municipal Area,02) Manufacturing,Total,32) Other manufacturing,31.3759,61.5017,0.0,0.0,18.7241,10.1705,32.6071,0.0
2015,1) Municipal Area,02) Manufacturing,Total,33) Repair and installation of machinery and equipment,16.7782,19.0135,0.0,8.9,2.2353,3.7353,4.1429,0.0
2015,1) Municipal Area,02) Manufacturing,Total,37) Sewerage,2.5,2.5,0.0,0.0,1.0,1.5,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,Total,"38) Waste collection, treatment and disposal activities; materials recovery",1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,Total,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,02) Manufacturing,Total,Total,1028.0325,1975.8189,17.8342,60.9027,584.1159,380.3862,929.5549,3.025
2015,1) Municipal Area,03) Construction,01) 1 - 9 persons,41) Construction of buildings,23.4737,23.4737,0.0,0.0,0.0,0.0,23.4737,0.0
2015,1) Municipal Area,03) Construction,01) 1 - 9 persons,42) Civil engineering,2.6667,18.6669,0.0,0.0,0.0,0.0,10.6668,8.0001
2015,1) Municipal Area,03) Construction,01) 1 - 9 persons,43) Specialized construction activities,13.9166,13.9166,0.0,0.0,0.0,0.0,13.9166,0.0
2015,1) Municipal Area,03) Construction,01) 1 - 9 persons,Total,40.057,56.0572,0.0,0.0,0.0,0.0,48.0571,8.0001
2015,1) Municipal Area,03) Construction,02) 10 - 15 persons,41) Construction of buildings,63.2443,100.3977,0.0,26.0909,37.1534,26.0909,11.0625,0.0
2015,1) Municipal Area,03) Construction,02) 10 - 15 persons,42) Civil engineering,6.8056,9.3612,0.0,0.0,0.0,7.2362,2.125,0.0
2015,1) Municipal Area,03) Construction,02) 10 - 15 persons,43) Specialized construction activities,22.0909,22.0909,0.0,0.0,22.0909,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,02) 10 - 15 persons,Total,92.1408,131.8498,0.0,26.0909,59.2443,33.3271,13.1875,0.0
2015,1) Municipal Area,03) Construction,03) 16 - 25 persons,41) Construction of buildings,20.1334,20.1334,0.0,0.0,10.0667,0.0,10.0667,0.0
2015,1) Municipal Area,03) Construction,03) 16 - 25 persons,42) Civil engineering,2.8333,2.8333,0.0,0.0,0.0,2.8333,0.0,0.0
2015,1) Municipal Area,03) Construction,03) 16 - 25 persons,43) Specialized construction activities,8.9411,11.1764,0.0,0.0,4.4706,0.0,6.7058,0.0
2015,1) Municipal Area,03) Construction,03) 16 - 25 persons,Total,31.9078,34.1431,0.0,0.0,14.5373,2.8333,16.7725,0.0
2015,1) Municipal Area,03) Construction,04) 26 - 30 persons,41) Construction of buildings,1.8889,1.8889,0.0,0.0,1.8889,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,04) 26 - 30 persons,42) Civil engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,04) 26 - 30 persons,43) Specialized construction activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,04) 26 - 30 persons,Total,1.8889,1.8889,0.0,0.0,1.8889,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,05) 31 - 50 persons,41) Construction of buildings,29.5418,36.2085,0.0,0.0,16.2084,6.6667,13.3334,0.0
2015,1) Municipal Area,03) Construction,05) 31 - 50 persons,42) Civil engineering,3.2143,4.4286,0.0,0.0,0.0,2.0,2.4286,0.0
2015,1) Municipal Area,03) Construction,05) 31 - 50 persons,43) Specialized construction activities,4.9167,9.8334,0.0,0.0,2.6667,4.9167,2.25,0.0
2015,1) Municipal Area,03) Construction,05) 31 - 50 persons,Total,37.6728,50.4705,0.0,0.0,18.8751,13.5834,18.012,0.0
2015,1) Municipal Area,03) Construction,06) 51 -  200 persons,41) Construction of buildings,24.8551,57.1587,0.0,0.0,0.0,9.625,47.5337,0.0
2015,1) Municipal Area,03) Construction,06) 51 -  200 persons,42) Civil engineering,5.05,5.05,0.0,0.0,0.0,0.0,5.05,0.0
2015,1) Municipal Area,03) Construction,06) 51 -  200 persons,43) Specialized construction activities,22.9918,85.5745,0.0,20.3076,29.7286,5.0769,30.4614,0.0
2015,1) Municipal Area,03) Construction,06) 51 -  200 persons,Total,52.8969,147.7832,0.0,20.3076,29.7286,14.7019,83.0451,0.0
2015,1) Municipal Area,03) Construction,07) More than 200 persons,41) Construction of buildings,9.6,28.8,0.0,0.0,14.8,6.6,7.4,0.0
2015,1) Municipal Area,03) Construction,07) More than 200 persons,42) Civil engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,03) Construction,07) More than 200 persons,43) Specialized construction activities,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,1) Municipal Area,03) Construction,07) More than 200 persons,Total,10.6,29.8,0.0,0.0,14.8,6.6,8.4,0.0
2015,1) Municipal Area,03) Construction,Total,41) Construction of buildings,172.7372,268.0609,0.0,26.0909,80.1174,48.9826,112.87,0.0
2015,1) Municipal Area,03) Construction,Total,42) Civil engineering,20.5699,40.34,0.0,0.0,0.0,12.0695,20.2704,8.0001
2015,1) Municipal Area,03) Construction,Total,43) Specialized construction activities,73.8571,143.5918,0.0,20.3076,58.9568,9.9936,54.3338,0.0
2015,1) Municipal Area,03) Construction,Total,Total,267.1642,451.9927,0.0,46.3985,139.0742,71.0457,187.4742,8.0001
2015,1) Municipal Area,04) Land Transport and Storage,01) 1 - 9 persons,49) Land transport and transport via pipelines,16.5455,16.5455,0.0,0.0,0.0,16.5455,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,01) 1 - 9 persons,52) Warehousing and support activities for transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,01) 1 - 9 persons,Total,16.5455,16.5455,0.0,0.0,0.0,16.5455,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,02) 10 - 15 persons,49) Land transport and transport via pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,02) 10 - 15 persons,52) Warehousing and support activities for transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,02) 10 - 15 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,49) Land transport and transport via pipelines,13.8546,19.223,0.0,2.5882,2.6842,2.6842,11.2664,0.0
2015,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,52) Warehousing and support activities for transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,Total,13.8546,19.223,0.0,2.5882,2.6842,2.6842,11.2664,0.0
2015,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,49) Land transport and transport via pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,52) Warehousing and support activities for transportation,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,Total,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,49) Land transport and transport via pipelines,11.2259,20.2835,0.0,0.0,0.0,11.4375,8.846,0.0
2015,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,52) Warehousing and support activities for transportation,10.0,40.0,0.0,0.0,20.0,20.0,0.0,0.0
2015,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,Total,21.2259,60.2835,0.0,0.0,20.0,31.4375,8.846,0.0
2015,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,49) Land transport and transport via pipelines,21.5776,29.8277,3.2917,0.0,3.2917,3.2917,16.6192,3.3334
2015,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,52) Warehousing and support activities for transportation,1.5714,1.5714,0.0,0.0,0.0,0.0,1.5714,0.0
2015,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,Total,23.149,31.3991,3.2917,0.0,3.2917,3.2917,18.1906,3.3334
2015,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,49) Land transport and transport via pipelines,8.0557,32.2785,0.0,0.0,4.6668,4.3334,22.1116,1.1667
2015,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,52) Warehousing and support activities for transportation,4.0,4.0,0.0,1.3333,0.0,0.0,1.6667,1.0
2015,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,Total,12.0557,36.2785,0.0,1.3333,4.6668,4.3334,23.7783,2.1667
2015,1) Municipal Area,04) Land Transport and Storage,Total,49) Land transport and transport via pipelines,71.2593,118.1582,3.2917,2.5882,10.6427,38.2923,58.8432,4.5001
2015,1) Municipal Area,04) Land Transport and Storage,Total,52) Warehousing and support activities for transportation,18.5714,51.5714,0.0,1.3333,20.0,20.0,9.2381,1.0
2015,1) Municipal Area,04) Land Transport and Storage,Total,Total,89.8307,169.7296,3.2917,3.9215,30.6427,58.2923,68.0813,5.5001
2015,1) Municipal Area,05) Private Hospital,01) 1 - 9 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,01) 1 - 9 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,02) 10 - 15 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,02) 10 - 15 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,86) Human health activities,1.25,1.25,0.0,0.0,0.0,1.25,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,Total,1.25,1.25,0.0,0.0,0.0,1.25,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,86) Human health activities,1.3333,2.6666,0.0,0.0,0.0,1.3333,1.3333,0.0
2015,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,Total,1.3333,2.6666,0.0,0.0,0.0,1.3333,1.3333,0.0
2015,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,86) Human health activities,15.6503,29.916,0.0,0.0,5.4799,19.1229,5.3132,0.0
2015,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,Total,15.6503,29.916,0.0,0.0,5.4799,19.1229,5.3132,0.0
2015,1) Municipal Area,05) Private Hospital,07) More than 200 persons,86) Human health activities,53.3353,108.6473,1.5625,1.5625,35.8764,41.889,27.7569,0.0
2015,1) Municipal Area,05) Private Hospital,07) More than 200 persons,Total,53.3353,108.6473,1.5625,1.5625,35.8764,41.889,27.7569,0.0
2015,1) Municipal Area,05) Private Hospital,Total,86) Human health activities,71.5689,142.4799,1.5625,1.5625,41.3563,63.5952,34.4034,0.0
2015,1) Municipal Area,05) Private Hospital,Total,Total,71.5689,142.4799,1.5625,1.5625,41.3563,63.5952,34.4034,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,58) Publishing activities,5.1818,20.7272,0.0,0.0,0.0,0.0,20.7272,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",6.1667,6.1667,0.0,0.0,0.0,6.1667,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,60) Programming and broadcasting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,61) Telecommunications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,"62) Computer programming, consultancy and related activities",90.4572,173.543,0.0,4.0,46.2858,72.3143,44.9429,6.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,63) Information service activities,1.6,3.2,0.0,0.0,1.6,1.6,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,01) 1 - 9 persons,Total,103.4057,203.6369,0.0,4.0,47.8858,80.081,65.6701,6.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,58) Publishing activities,34.3335,54.3336,0.0,0.0,13.3334,33.3335,7.6667,0.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",9.647,9.647,0.0,0.0,4.8235,4.8235,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,60) Programming and broadcasting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,61) Telecommunications,2.7143,5.4286,0.0,0.0,0.0,0.0,0.0,5.4286
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,"62) Computer programming, consultancy and related activities",11.0,16.5,0.0,0.0,5.5,5.5,5.5,0.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,63) Information service activities,1.5,1.5,0.0,0.0,0.0,0.0,1.5,0.0
2015,1) Municipal Area,06) Information and Communication,02) 10 - 15 persons,Total,59.1948,87.4092,0.0,0.0,23.6569,43.657,14.6667,5.4286
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,58) Publishing activities,5.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",14.8287,19.3716,0.0,0.0,9.4287,1.4,8.5429,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,60) Programming and broadcasting activities,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,61) Telecommunications,2.25,4.5,0.0,0.0,4.5,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,"62) Computer programming, consultancy and related activities",24.0,72.0,0.0,0.0,6.0,48.0,18.0,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,63) Information service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,03) 16 - 25 persons,Total,47.0787,107.8716,1.0,0.0,20.9287,59.4,26.5429,0.0
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,58) Publishing activities,2.75,2.75,0.0,0.0,0.0,0.0,2.75,0.0
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,61) Telecommunications,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,"62) Computer programming, consultancy and related activities",9.7144,58.2864,0.0,0.0,38.8576,14.5716,4.8572,0.0
